33757795,http://searchwell.l3s.uni-hannover.de/?uid=33757795,"2017-07-26 09:29:32.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=33757795,456347,2021,0
37660122,http://searchwell.l3s.uni-hannover.de/?uid=37660122,"2017-07-26 09:29:06.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=37660122,18163,17910,0
37660122,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=the sangre de cristo mountains,"2017-07-26 09:29:25.0",http://searchwell.l3s.uni-hannover.de/?uid=37660122,754915,20700,0
37660122,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:29:30.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=the sangre de cristo mountains,219972,61777,0
37660122,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:34:19.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=the sangre de cristo mountains,220328,12123,1
37660122,http://en.wikipedia.org.secure.waps.io/wiki/Rocky_Mountains,"2017-07-26 09:35:42.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,191261,43512,1
37660122,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:39:29.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=the sangre de cristo mountains,80511,33947,1
37953692,http://searchwell.l3s.uni-hannover.de/?uid=37953692,"2017-07-26 10:09:41.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=37953692,12839,613,0
37953692,http://searchwell.l3s.uni-hannover.de/?uid=37953692,"2017-07-26 10:09:52.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=37953692,15148,8022,0
37953692,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,"2017-07-26 10:10:21.0",http://searchwell.l3s.uni-hannover.de/?uid=37953692,16158,15698,0
37953692,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 10:10:25.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,667850,73042,1
37953692,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo %D0%B3%D0%BE%D1%80%D1%8B,"2017-07-26 10:10:38.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,12173,11460,0
37953692,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo %D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F,"2017-07-26 10:10:51.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo %D0%B3%D0%BE%D1%80%D1%8B,9399,9230,0
37953692,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,"2017-07-26 10:11:01.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo %D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F,697888,88286,0
37953692,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 10:11:13.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,403747,30467,0
37953692,http://www.mtns.ru.waps.io/mountains/subrange/sangre_de_cristo_range/,"2017-07-26 10:11:44.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo %D0%B3%D0%BE%D1%80%D1%8B,74139,7521,0
37953692,http://en.wikipedia.org.secure.waps.io/wiki/Colorado,"2017-07-26 10:17:45.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,10058,7701,0
37953692,http://en.wikipedia.org.secure.waps.io/wiki/New_Mexico,"2017-07-26 10:17:50.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,855,0,0
36931574,http://searchwell.l3s.uni-hannover.de/?uid=36931574,"2017-07-26 09:10:34.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=36931574,17889,9812,0
36931574,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,"2017-07-26 09:10:52.0",http://searchwell.l3s.uni-hannover.de/?uid=36931574,165975,4524,0
36931574,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:11:06.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,149892,57535,0
36931574,http://searchwell.l3s.uni-hannover.de/?uid=36931574,"2017-07-26 09:14:04.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=36931574,2272,1230,0
36931574,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,"2017-07-26 09:14:07.0",http://searchwell.l3s.uni-hannover.de/?uid=36931574,61787,8842,0
36931574,http://www.britannica.com.secure.waps.io/place/Sangre-de-Cristo-Mountains,"2017-07-26 09:14:21.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,46609,24600,0
36931574,http://searchwell.l3s.uni-hannover.de/?uid=36931574,"2017-07-26 09:15:25.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=36931574,1899,1027,0
36931574,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,"2017-07-26 09:15:28.0",http://searchwell.l3s.uni-hannover.de/?uid=36931574,228440,3649,0
36931574,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 09:15:36.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo%27 mountain range ,218690,28342,0
39700030,http://searchwell.l3s.uni-hannover.de/?uid=39700030,"2017-07-26 09:13:24.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=39700030,12889,9391,0
39700030,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=rocky mountains utes,"2017-07-26 09:13:44.0",http://searchwell.l3s.uni-hannover.de/?uid=39700030,15042,14444,0
33792477,http://searchwell.l3s.uni-hannover.de/?uid=33792477,"2017-07-26 09:50:24.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=33792477,4919,4832,0
33792477,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,"2017-07-26 09:50:30.0",http://searchwell.l3s.uni-hannover.de/?uid=33792477,920943,9699,0
33792477,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:50:32.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,922593,11505,0
33792477,http://www.ewtn.com.secure.waps.io/spanish/prayers/oraci%C3%B3n_de_la_sangre_de_cristo.htm,"2017-07-26 09:50:55.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,896425,7238,1
33792477,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 09:50:59.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=Sangre de Cristo,128749,7514,1
38687457,http://searchwell.l3s.uni-hannover.de/?uid=38687457,"2017-07-26 10:41:37.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=38687457,45672,9448,0
38687457,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,"2017-07-26 10:42:22.0",http://searchwell.l3s.uni-hannover.de/?uid=38687457,40934,2497,0
38687457,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 10:42:32.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,29356,11803,0
39934712,http://searchwell.l3s.uni-hannover.de/?uid=39934712,"2017-07-26 09:38:40.0",http://gadirajuweb.l3s.uni-hannover.de/SearchWell/Sangre/sangre_task.php?userID=39934712,64045,10206,0
39934712,http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain range,"2017-07-26 09:39:45.0",http://searchwell.l3s.uni-hannover.de/?uid=39934712,1055597,44176,0
39934712,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:39:58.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountain range,1369231,291650,0
39934712,http://en.wikipedia.org.secure.waps.io/wiki/Rocky_Mountains,"2017-07-26 09:51:58.0",,164794,4538,0
